Data,Kurs ?redni,Zmiana
18/03/2015,32.5,0
17/03/2015,32.5,0
16/03/2015,32.5,2.36
13/03/2015,31.75,1.44
12/03/2015,31.3,0.16
11/03/2015,31.25,0.32
10/03/2015,31.15,-3.41
09/03/2015,32.25,-0.15
06/03/2015,32.3,0.31
05/03/2015,32.2,0.94
04/03/2015,31.9,-2
03/03/2015,32.55,-1.33
02/03/2015,32.99,-1.23
27/02/2015,33.4,-3.19
26/02/2015,34.5,-9.92
25/02/2015,38.3,0
24/02/2015,38.3,0.05
23/02/2015,38.28,-1.21
20/02/2015,38.75,0.89
19/02/2015,38.41,-1.01
18/02/2015,38.8,2.92
17/02/2015,37.7,-0.89
16/02/2015,38.04,-0.39
13/02/2015,38.19,0.08
12/02/2015,38.16,2.28
11/02/2015,37.31,-1.37
10/02/2015,37.83,0.03
09/02/2015,37.82,0.19
06/02/2015,37.75,1.34
05/02/2015,37.25,2.39
04/02/2015,36.38,-1.28
03/02/2015,36.85,-0.05
02/02/2015,36.87,0.14
30/01/2015,36.82,1.57
29/01/2015,36.25,-1.36
28/01/2015,36.75,0.41
27/01/2015,36.6,0.27
26/01/2015,36.5,0
23/01/2015,36.5,0.77
22/01/2015,36.22,2.46
21/01/2015,35.35,1.35
20/01/2015,34.88,1.1
19/01/2015,34.5,-1.51
16/01/2015,35.03,0.66
15/01/2015,34.8,-1.97
14/01/2015,35.5,1.57
13/01/2015,34.95,-1.83
12/01/2015,35.6,-4.07
09/01/2015,37.11,-3.86
08/01/2015,38.6,4.18
07/01/2015,37.05,-0.27
05/01/2015,37.15,-2.24
02/01/2015,38,0
30/12/2014,38,-0.47
29/12/2014,38.18,-2.7
23/12/2014,39.24,3.21
22/12/2014,38.02,-0.24
19/12/2014,38.11,3.73
18/12/2014,36.74,-1
17/12/2014,37.11,-0.38
16/12/2014,37.25,-5.5
15/12/2014,39.42,1.05
12/12/2014,39.01,0.03
11/12/2014,39,0.33
10/12/2014,38.87,-1.27
09/12/2014,39.37,-4.79
08/12/2014,41.35,0.85
05/12/2014,41,5.94
04/12/2014,38.7,-0.62
03/12/2014,38.94,3.37
02/12/2014,37.67,1.65
01/12/2014,37.06,-0.38
28/11/2014,37.2,-0.8
27/11/2014,37.5,0
26/11/2014,37.5,-1.32
25/11/2014,38,0.53
24/11/2014,37.8,1.61
21/11/2014,37.2,-0.13
20/11/2014,37.25,-1.64
19/11/2014,37.87,-0.34
18/11/2014,38,4.97
17/11/2014,36.2,4.02
14/11/2014,34.8,6.42
13/11/2014,32.7,3.81
12/11/2014,31.5,0
10/11/2014,31.5,0
07/11/2014,31.5,-2.02
06/11/2014,32.15,0.41
05/11/2014,32.02,-0.59
04/11/2014,32.21,-2.63
03/11/2014,33.08,-0.33
31/10/2014,33.19,-0.42
30/10/2014,33.33,-4.83
29/10/2014,35.02,0.34
28/10/2014,34.9,0.29
27/10/2014,34.8,-0.29
24/10/2014,34.9,-0.29
23/10/2014,35,-0.77
22/10/2014,35.27,1.06
21/10/2014,34.9,-0.29
20/10/2014,35,2.82
17/10/2014,34.04,-1.3
16/10/2014,34.49,0.41
15/10/2014,34.35,2.11
14/10/2014,33.64,2.13
